entry_time,exit_time,type,entry_price,exit_price,pnl,reason,cum_pnl
2026-03-23 01:30:00,2026-03-23 01:55:00,BEAR,1390.07,1380.6722015134048,37.59119394638037,TP,6666.901686709972
2026-03-23 02:00:00,2026-03-23 02:05:00,BULL,1379.98,1389.479937881336,37.99975152534353,TP,6704.901438235315
2026-03-23 02:10:00,2026-03-23 02:15:00,BULL,1391.39,1386.4362185624661,-19.81512575013585,SL,6685.086312485179
2026-03-23 02:20:00,2026-03-23 02:35:00,BULL,1386.15,1381.0861910053916,-20.25523597843403,SL,6664.831076506745
2026-03-23 02:40:00,2026-03-23 02:50:00,BULL,1380.51,1375.5346791390302,-19.901283443879038,SL,6644.929793062866
2026-03-23 02:55:00,2026-03-23 03:00:00,BULL,1374.34,1369.53656616926,-19.21373532296002,SL,6625.716057739906
2026-03-23 03:05:00,2026-03-23 03:10:00,BULL,1374.17,1369.387319809209,-19.13072076316439,SL,6606.585336976742
2026-03-23 03:15:00,2026-03-23 03:20:00,BULL,1368.77,1364.099002794675,-18.683988821299863,SL,6587.901348155442
2026-03-23 03:25:00,2026-03-23 03:30:00,BULL,1365.95,1361.2355559811228,-18.85777607550881,SL,6569.043572079933
2026-03-23 03:35:00,2026-03-23 03:40:00,BULL,1359.09,1367.8292956113355,34.95718244534237,TP,6604.000754525276
2026-03-23 03:45:00,2026-03-23 03:50:00,BULL,1369.47,1378.4293416240598,35.837366496239156,TP,6639.838121021515
2026-03-23 03:55:00,2026-03-23 04:00:00,BULL,1376.72,1371.8656612578368,-19.417354968652944,SL,6620.420766052862
2026-03-23 04:05:00,2026-03-23 04:10:00,BULL,1369.52,1364.8422410845633,-18.71103566174679,SL,6601.709730391115
2026-03-23 04:15:00,2026-03-23 04:25:00,BULL,1364.53,1359.9669961392408,-18.252015443036726,SL,6583.457714948078
2026-03-23 04:30:00,2026-03-23 04:40:00,BULL,1360.45,1368.8220047497196,33.48801899887803,TP,6616.945733946956
2026-03-23 04:45:00,2026-03-23 05:00:00,BEAR,1367.12,1358.558985993027,34.24405602789193,TP,6651.189789974848
2026-03-23 05:05:00,2026-03-23 05:10:00,BULL,1360.99,1356.4972172906032,-17.971130837587225,SL,6633.218659137261
2026-03-23 05:15:00,2026-03-23 05:25:00,BULL,1354.47,1362.6976693132199,32.910677252879395,TP,6666.12933639014
2026-03-23 05:35:00,2026-03-23 06:15:00,BULL,1356.68,1352.3846342494728,-17.181463002109012,SL,6648.947873388031
2026-03-23 06:20:00,2026-03-23 06:25:00,BULL,1353.44,1349.1847139168804,-17.021144332478798,SL,6631.926729055553
2026-03-23 06:30:00,2026-03-23 06:35:00,BULL,1347.79,1343.6133502650653,-16.706598939738797,SL,6615.220130115814
2026-03-23 06:40:00,2026-03-23 06:50:00,BULL,1343.84,1351.9473457638474,32.429383055389735,TP,6647.649513171204
2026-03-23 06:55:00,2026-03-23 07:00:00,BULL,1353.2,1348.2764736093347,-19.694105562661207,SL,6627.955407608542
2026-03-23 07:05:00,2026-03-23 07:25:00,BULL,1344.73,1353.7151758097375,35.940703238949936,TP,6663.896110847492
2026-03-23 07:30:00,2026-03-23 07:45:00,BEAR,1358.44,1349.327847515312,36.44860993875227,TP,6700.344720786245
2026-03-23 07:50:00,2026-03-23 07:55:00,BULL,1355.56,1350.5576794297692,-20.00928228092289,SL,6680.335438505322
2026-03-23 08:00:00,2026-03-23 08:15:00,BULL,1351.9,1347.0895169573012,-19.241932170795735,SL,6661.093506334526
2026-03-23 08:20:00,2026-03-23 08:25:00,BULL,1348.73,1343.964001492021,-19.06399403191608,SL,6642.02951230261
2026-03-23 08:30:00,2026-03-23 08:35:00,BULL,1344.45,1339.6859375109773,-19.05624995609105,SL,6622.973262346519
2026-03-23 08:40:00,2026-03-23 08:45:00,BULL,1340.86,1349.6538005775699,35.17520231027993,TP,6658.148464656799
2026-03-23 08:50:00,2026-03-23 09:05:00,BULL,1344.08,1352.7326239673946,34.6104958695787,TP,6692.758960526377
2026-03-23 09:20:00,2026-03-23 09:45:00,BULL,1345.11,1340.3653703755472,-18.97851849781091,SL,6673.7804420285665
2026-03-23 09:50:00,2026-03-23 10:00:00,BULL,1340.23,1348.417412922065,32.7496516882602,TP,6706.530093716827
2026-03-23 10:05:00,2026-03-23 10:25:00,BULL,1351.67,1347.267469897352,-17.61012041059257,SL,6688.919973306234
2026-03-23 10:30:00,2026-03-23 10:45:00,BULL,1346.92,1354.554244956624,30.536979826495553,TP,6719.45695313273
2026-03-23 10:50:00,2026-03-23 10:55:00,BULL,1358.29,1353.8857761060383,-17.616895575846684,SL,6701.840057556883
2026-03-23 11:00:00,2026-03-23 11:05:00,BEAR,1356.84,1348.7525110659092,32.34995573636297,TP,6734.190013293246
2026-03-23 11:10:00,2026-03-23 11:25:00,BEAR,1348.65,1353.0261560582944,-17.50462423317731,SL,6716.685389060069
2026-03-23 11:40:00,2026-03-23 12:00:00,BULL,1348.52,1356.5881428515847,32.27257140633901,TP,6748.957960466408
2026-03-23 12:05:00,2026-03-23 12:10:00,BULL,1357.14,1366.0541405734841,35.65656229393608,TP,6784.614522760344
2026-03-23 12:55:00,2026-03-23 13:05:00,BEAR,1366.88,1357.4355520042511,37.77779198299595,TP,6822.39231474334
2026-03-23 13:20:00,2026-03-23 13:25:00,BEAR,1358.6,1363.613395706939,-20.053582827756145,SL,6802.338731915584
2026-03-23 13:30:00,2026-03-23 13:40:00,BEAR,1357.37,1362.2077876248604,-19.351150499442156,SL,6782.987581416141
2026-03-23 13:45:00,2026-03-23 13:50:00,BULL,1356.66,1365.7728431372918,36.45137254916699,TP,6819.438953965308
2026-03-23 13:55:00,2026-03-23 14:05:00,BULL,1364.62,1359.755904272406,-19.456382910375396,SL,6799.982571054933
2026-03-23 14:10:00,2026-03-23 14:15:00,BULL,1359.95,1369.5938100772269,38.57524030890727,TP,6838.55781136384
2026-03-23 14:20:00,2026-03-23 14:25:00,BEAR,1363.89,1354.050031106881,39.359875572476085,TP,6877.917686936316
2026-03-23 14:30:00,2026-03-23 14:50:00,BEAR,1350.88,1340.841537025831,40.153851896676315,TP,6918.071538832993
2026-03-23 14:55:00,2026-03-23 15:00:00,BULL,1341.74,1351.6772550891521,39.749020356608526,TP,6957.820559189601
2026-03-23 15:05:00,2026-03-23 15:20:00,BULL,1353.18,1363.2222046431975,40.16881857278986,TP,6997.989377762391
2026-03-23 15:25:00,2026-03-23 15:40:00,BULL,1365.05,1374.8679700336934,39.27188013477371,TP,7037.261257897165
2026-03-23 15:45:00,2026-03-23 15:50:00,BULL,1375.73,1370.6734346068745,-20.226261572502153,SL,7017.034996324663
2026-03-23 15:55:00,2026-03-23 16:00:00,BEAR,1370.11,1360.1582661767786,39.8069352928851,TP,7056.841931617548
2026-03-23 16:05:00,2026-03-23 16:10:00,BEAR,1357.37,1347.2265968565082,40.573612573966784,TP,7097.4155441915145
2026-03-23 16:25:00,2026-03-23 16:50:00,BULL,1341.55,1336.1937524843452,-21.424990062619145,SL,7075.990554128895
2026-03-23 17:30:00,2026-03-23 17:50:00,BULL,1324.37,1333.9383969319317,38.27358772772732,TP,7114.264141856623
2026-03-23 17:55:00,2026-03-23 19:05:00,BULL,1334.66,1329.8750256509356,-19.139897396257766,SL,7095.124244460365
2026-03-23 19:15:00,2026-03-23 19:20:00,BEAR,1328.21,1320.0262833840084,32.73486646396668,TP,7127.859110924332
2026-03-23 20:10:00,2026-03-23 20:20:00,BULL,1295.92,1304.2167529235664,33.18701169426549,TP,7161.046122618597
2026-03-23 20:25:00,2026-03-23 20:35:00,BEAR,1305.1,1296.3720786541269,34.91168538349211,TP,7195.957808002089
2026-03-23 20:45:00,2026-03-23 21:00:00,BULL,1292.44,1301.2231960526728,35.13278421069117,TP,7231.09059221278
2026-03-23 22:10:00,2026-03-23 22:30:00,BULL,1310.09,1318.264098641397,32.69639456558798,TP,7263.786986778368
2026-03-23 22:35:00,2026-03-23 22:40:00,BEAR,1315.86,1307.0653370677765,35.17865172889378,TP,7298.965638507262
2026-03-23 22:55:00,2026-03-23 23:00:00,BULL,1300.81,1296.285057741837,-18.099769032652148,SL,7280.86586947461
2026-03-23 23:05:00,2026-03-23 23:15:00,BULL,1293.42,1288.68489672638,-18.94041309448039,SL,7261.92545638013
2026-03-23 23:25:00,2026-03-23 23:45:00,BULL,1289.35,1284.9745399807925,-17.501840076829467,SL,7244.4236163033
2026-03-24 00:00:00,2026-03-24 00:05:00,BULL,1285.68,1294.0497845337004,33.47913813480136,TP,7277.9027544381015
2026-03-24 00:10:00,2026-03-24 00:15:00,BULL,1294.46,1290.1148116266527,-17.38075349338942,SL,7260.522000944712
2026-03-24 00:30:00,2026-03-24 00:35:00,BULL,1292.15,1287.932575681196,-16.869697275215913,SL,7243.652303669496
2026-03-24 00:40:00,2026-03-24 00:45:00,BEAR,1294.8,1299.278748519785,-17.914994079140342,SL,7225.737309590356
2026-03-24 00:50:00,2026-03-24 01:05:00,BEAR,1297.34,1288.174990477679,36.66003808928326,TP,7262.397347679639
2026-03-24 01:25:00,2026-03-24 01:30:00,BEAR,1283.14,1274.5240908564951,34.4636365740198,TP,7296.860984253659
2026-03-24 01:35:00,2026-03-24 02:15:00,BULL,1275.8,1284.2033094145527,33.61323765821089,TP,7330.47422191187
2026-03-24 02:20:00,2026-03-24 02:55:00,BULL,1282.74,1290.7141531572356,31.89661262894242,TP,7362.370834540812
2026-03-24 03:10:00,2026-03-24 03:15:00,BULL,1288.82,1296.5541379860615,30.936551944246276,TP,7393.3073864850585
2026-03-24 03:20:00,2026-03-24 03:35:00,BEAR,1297.55,1289.8626361242632,30.749455502947058,TP,7424.0568419880055
2026-03-24 04:00:00,2026-03-24 04:05:00,BULL,1284.93,1292.797068234668,31.46827293867136,TP,7455.525114926677
2026-03-24 04:10:00,2026-03-24 04:15:00,BULL,1293.66,1301.793125161525,32.532500646099834,TP,7488.057615572777
2026-03-24 04:20:00,2026-03-24 04:25:00,BULL,1303.41,1311.634031389274,32.89612555709573,TP,7520.9537411298725
2026-03-24 04:30:00,2026-03-24 04:40:00,BEAR,1310.59,1315.060222225184,-17.880888900735954,SL,7503.0728522291365
2026-03-24 04:50:00,2026-03-24 05:05:00,BEAR,1316.8,1321.3201896858984,-18.080758743593833,SL,7484.992093485543
2026-03-24 05:35:00,2026-03-24 05:40:00,BEAR,1317.58,1309.5997210972089,31.92111561116417,TP,7516.913209096707
2026-03-24 05:45:00,2026-03-24 05:50:00,BEAR,1309.51,1314.167858421752,-18.63143368700821,SL,7498.281775409699
2026-03-24 06:05:00,2026-03-24 06:20:00,BULL,1318.64,1327.1605229292354,34.08209171694125,TP,7532.36386712664
2026-03-24 06:30:00,2026-03-24 06:45:00,BEAR,1333.82,1338.4755254320762,-18.622101728305097,SL,7513.741765398335
2026-03-24 07:00:00,2026-03-24 07:05:00,BEAR,1342.12,1333.3301846712493,35.15926131500237,TP,7548.901026713337
2026-03-24 07:20:00,2026-03-24 07:25:00,BULL,1324.54,1333.3794734382664,35.35789375306558,TP,7584.258920466403
2026-03-24 07:30:00,2026-03-24 07:45:00,BULL,1335.45,1344.151790872791,34.80716349116392,TP,7619.066083957567
2026-03-24 08:05:00,2026-03-24 08:10:00,BEAR,1350.76,1342.2203178930872,34.15872842765111,TP,7653.224812385218
2026-03-24 08:25:00,2026-03-24 08:35:00,BULL,1340.21,1335.7944252768257,-17.662298892697436,SL,7635.56251349252
2026-03-24 08:55:00,2026-03-24 09:10:00,BULL,1328.52,1336.8922697961887,33.4890791847547,TP,7669.051592677275
2026-03-24 09:20:00,2026-03-24 09:30:00,BULL,1340.12,1335.6308371942478,-17.95665122300852,SL,7651.0949414542665
2026-03-24 09:45:00,2026-03-24 10:00:00,BULL,1330.15,1325.5562860375585,-18.37485584976639,SL,7632.7200856045
2026-03-24 10:05:00,2026-03-24 10:15:00,BULL,1328.19,1336.479175387818,33.15670155127191,TP,7665.876787155772
2026-03-24 10:20:00,2026-03-24 10:25:00,BULL,1338.07,1333.8114965781765,-17.034013687293736,SL,7648.842773468478
2026-03-24 10:45:00,2026-03-24 11:15:00,BULL,1332.09,1327.7364691497608,-17.41412340095667,SL,7631.428650067522
2026-03-24 11:20:00,2026-03-24 11:30:00,BEAR,1324.71,1329.2713284848094,-18.24531393923735,SL,7613.183336128284
2026-03-24 11:35:00,2026-03-24 12:25:00,BULL,1333.18,1341.9490008034873,35.07600321394875,TP,7648.259339342233
2026-03-24 12:30:00,2026-03-24 12:35:00,BULL,1340.99,1349.6018038838445,34.447215535377836,TP,7682.706554877611
2026-03-24 12:40:00,2026-03-24 12:45:00,BULL,1341.75,1336.9425851228962,-19.229659508415352,SL,7663.4768953691955
2026-03-24 12:50:00,2026-03-24 13:00:00,BULL,1343.21,1352.2855772783862,36.30230911354465,TP,7699.77920448274
2026-03-24 13:05:00,2026-03-24 13:20:00,BEAR,1349.68,1340.7104011368024,35.878395452790755,TP,7735.657599935531
2026-03-24 13:30:00,2026-03-24 13:35:00,BULL,1341.53,1336.9307829592224,-18.396868163110412,SL,7717.2607317724205
2026-03-24 13:40:00,2026-03-24 13:45:00,BULL,1337.55,1332.9172312250437,-18.531075099825102,SL,7698.729656672595
2026-03-24 13:50:00,2026-03-24 14:00:00,BULL,1335.11,1330.5152656991447,-18.37893720342072,SL,7680.350719469175
2026-03-24 14:05:00,2026-03-24 14:15:00,BULL,1332.18,1340.8391011965844,34.63640478633715,TP,7714.987124255512
2026-03-24 14:20:00,2026-03-24 14:45:00,BULL,1342.54,1337.8133016199833,-18.906793520066458,SL,7696.080330735445
2026-03-24 14:50:00,2026-03-24 14:55:00,BULL,1335.38,1343.9361293789914,34.22451751596509,TP,7730.3048482514105
2026-03-24 15:00:00,2026-03-24 15:05:00,BULL,1343.74,1339.2516822201635,-17.953271119346027,SL,7712.351577132064
2026-03-24 15:10:00,2026-03-24 15:20:00,BULL,1345.56,1354.2016971884987,34.56678875399484,TP,7746.918365886059
2026-03-24 15:25:00,2026-03-24 15:30:00,BULL,1356.28,1351.7162850004297,-18.254859998281063,SL,7728.663505887778
2026-03-24 15:45:00,2026-03-24 15:55:00,BEAR,1341.96,1333.1220994119183,35.35160235232706,TP,7764.015108240105
2026-03-24 16:05:00,2026-03-24 16:10:00,BULL,1328.42,1323.6490409311941,-19.083836275223803,SL,7744.9312719648815
2026-03-24 16:45:00,2026-03-24 16:55:00,BULL,1309.44,1318.0545592780488,34.45823711219509,TP,7779.389509077077
2026-03-24 17:05:00,2026-03-24 17:30:00,BEAR,1313.97,1318.8131424249432,-19.372569699772612,SL,7760.016939377304
2026-03-24 17:35:00,2026-03-24 17:55:00,BEAR,1318.09,1309.119228197329,35.8830872106837,TP,7795.900026587988
2026-03-24 18:30:00,2026-03-24 18:45:00,BULL,1282.41,1277.4442267551492,-19.86309297940352,SL,7776.036933608584
2026-03-24 18:50:00,2026-03-24 18:55:00,BULL,1280.75,1290.351952849669,38.40781139867613,TP,7814.44474500726
2026-03-24 19:00:00,2026-03-24 19:10:00,BULL,1288.14,1297.8986634265004,39.034653706001336,TP,7853.479398713262
2026-03-24 19:15:00,2026-03-24 19:25:00,BEAR,1294.32,1299.549142977149,-20.91657190859587,SL,7832.562826804666
2026-03-24 19:30:00,2026-03-24 19:35:00,BEAR,1299.93,1290.7649373327915,36.660250668834124,TP,7869.2230774735
2026-03-24 19:45:00,2026-03-24 19:55:00,BULL,1286.89,1282.156717771269,-18.933128914924055,SL,7850.289948558576
2026-03-24 20:10:00,2026-03-24 20:40:00,BULL,1273.99,1282.895161542247,35.62064616898806,TP,7885.910594727564
2026-03-24 20:45:00,2026-03-24 21:35:00,BULL,1284.27,1279.571247987693,-18.795008049228272,SL,7867.115586678336
2026-03-24 22:00:00,2026-03-24 22:25:00,BULL,1274.97,1270.5206163515286,-17.797534593885757,SL,7849.31805208445
2026-03-24 23:15:00,2026-03-24 23:30:00,BULL,1255.46,1251.2739950566654,-16.74401977333855,SL,7832.574032311111
2026-03-25 00:00:00,2026-03-25 00:10:00,BULL,1241.14,1236.9030718769059,-16.947712492376922,SL,7815.626319818734
2026-03-25 00:35:00,2026-03-25 00:55:00,BULL,1232.88,1240.633813934436,31.015255737743246,TP,7846.641575556478
2026-03-25 01:35:00,2026-03-25 02:05:00,BULL,1228.57,1236.4066395019136,31.346558007654494,TP,7877.988133564132
2026-03-25 02:10:00,2026-03-25 02:35:00,BULL,1237.09,1245.0960464273599,32.024185709439735,TP,7910.012319273572
2026-03-25 02:40:00,2026-03-25 02:50:00,BULL,1246.27,1253.9557657983173,30.743063193269336,TP,7940.755382466841
2026-03-25 02:55:00,2026-03-25 03:00:00,BEAR,1252.91,1245.031192617018,31.515229531928526,TP,7972.27061199877
2026-03-25 03:15:00,2026-03-25 03:30:00,BULL,1242.68,1250.751295493163,32.285181972652026,TP,8004.555793971422
2026-03-25 03:35:00,2026-03-25 03:50:00,BEAR,1248.85,1240.957812198557,31.56875120577206,TP,8036.124545177194
2026-03-25 03:55:00,2026-03-25 04:15:00,BULL,1239.88,1247.8517590534418,31.887036213766805,TP,8068.011581390961
2026-03-25 04:20:00,2026-03-25 05:05:00,BULL,1249.09,1244.9155054519001,-16.697978192399205,SL,8051.313603198561
2026-03-25 05:15:00,2026-03-25 05:20:00,BEAR,1248.7,1240.8956746746876,31.21730130124979,TP,8082.530904499811
2026-03-25 05:30:00,2026-03-25 05:40:00,BULL,1235.69,1243.9940491033935,33.216196413573925,TP,8115.747100913385
2026-03-25 05:45:00,2026-03-25 06:05:00,BULL,1245.19,1240.8294536364754,-17.442185454098762,SL,8098.304915459286
2026-03-25 06:10:00,2026-03-25 06:15:00,BEAR,1242.82,1234.5703800379974,32.99847984800999,TP,8131.303395307296
2026-03-25 06:30:00,2026-03-25 06:35:00,BEAR,1234.58,1225.9397857211902,34.56085711523883,TP,8165.864252422535
2026-03-25 06:40:00,2026-03-25 07:00:00,BULL,1224.2,1219.633313921869,-18.26674431252377,SL,8147.597508110011
2026-03-25 07:15:00,2026-03-25 07:20:00,BULL,1221.92,1217.2170318740448,-18.811872503821178,SL,8128.78563560619
2026-03-25 07:25:00,2026-03-25 07:50:00,BULL,1216.34,1211.785680544457,-18.217277822172036,SL,8110.568357784018
2026-03-25 07:55:00,2026-03-25 08:10:00,BULL,1216.58,1212.0611478570006,-18.075408571997286,SL,8092.492949212021
2026-03-25 08:30:00,2026-03-25 08:35:00,BULL,1213.87,1221.6475390001096,31.11015600043902,TP,8123.60310521246
2026-03-25 08:40:00,2026-03-25 08:45:00,BULL,1222.19,1230.7013576072375,34.04543042894966,TP,8157.64853564141
2026-03-25 09:05:00,2026-03-25 09:10:00,BEAR,1223.48,1215.1610356063247,33.27585757470115,TP,8190.924393216111
2026-03-25 09:25:00,2026-03-25 09:40:00,BULL,1201.33,1196.883458667969,-17.78616532812339,SL,8173.138227887987
2026-03-25 09:45:00,2026-03-25 09:55:00,BULL,1200.34,1208.2266557086557,31.546622834623122,TP,8204.68485072261
2026-03-25 10:00:00,2026-03-25 10:10:00,BULL,1209.89,1217.702339865859,31.249359463435212,TP,8235.934210186046
2026-03-25 10:15:00,2026-03-25 10:20:00,BULL,1219.14,1214.8515324307662,-17.153870276935777,SL,8218.78033990911
2026-03-25 10:25:00,2026-03-25 10:30:00,BULL,1214.26,1222.3672478019098,32.42899120763923,TP,8251.209331116748
2026-03-25 10:35:00,2026-03-25 10:50:00,BULL,1221.77,1217.1217578028713,-18.592968788514554,SL,8232.616362328234
2026-03-25 10:55:00,2026-03-25 11:00:00,BULL,1215.54,1210.6519698721318,-19.552120511472822,SL,8213.06424181676
2026-03-25 11:05:00,2026-03-25 11:15:00,BULL,1212.92,1208.1600020836238,-19.039991665505113,SL,8194.024250151255
2026-03-25 11:20:00,2026-03-25 11:40:00,BULL,1209.46,1218.0757553893052,34.4630215572206,TP,8228.487271708476
2026-03-25 11:45:00,2026-03-25 11:50:00,BEAR,1219.28,1210.404879964893,35.5004801404275,TP,8263.987751848905
2026-03-25 12:00:00,2026-03-25 12:05:00,BEAR,1215.61,1206.870316794049,34.958732823803985,TP,8298.94648467271
2026-03-25 12:15:00,2026-03-25 12:20:00,BULL,1206.37,1215.0407142869803,34.68285714792182,TP,8333.629341820631
2026-03-25 12:25:00,2026-03-25 12:30:00,BULL,1213.44,1208.7630264727595,-18.707894108962137,SL,8314.92144771167
2026-03-25 12:35:00,2026-03-25 12:40:00,BULL,1207.01,1215.4674145343204,33.82965813728151,TP,8348.75110584895
2026-03-25 12:45:00,2026-03-25 13:15:00,BULL,1214.33,1222.6862196750005,33.42487870000241,TP,8382.175984548954
2026-03-25 13:20:00,2026-03-25 13:30:00,BULL,1220.04,1215.8332938362237,-16.826824655105156,SL,8365.349159893849
2026-03-25 13:40:00,2026-03-25 14:10:00,BULL,1211.1,1206.9092484968862,-16.763006012454753,SL,8348.586153881395
2026-03-25 14:15:00,2026-03-25 14:20:00,BULL,1206.22,1213.3923602644468,28.689441057787008,TP,8377.275594939183
2026-03-25 14:25:00,2026-03-25 14:30:00,BULL,1211.6,1218.6609024729157,28.243609891663255,TP,8405.519204830845
2026-03-25 14:35:00,2026-03-25 15:00:00,BEAR,1217.43,1210.1661300105982,29.05547995760753,TP,8434.574684788453
2026-03-25 15:05:00,2026-03-25 15:10:00,BULL,1211.4,1218.8495583180259,29.79823327210306,TP,8464.372918060555
2026-03-25 15:15:00,2026-03-25 15:30:00,BULL,1217.96,1225.3642007946244,29.61680317849732,TP,8493.989721239053
2026-03-25 15:35:00,2026-03-25 15:50:00,BULL,1222.64,1218.6340401474936,-16.023839410026085,SL,8477.965881829026
2026-03-25 15:55:00,2026-03-25 16:00:00,BULL,1223.86,1219.8627348149873,-15.989060740050263,SL,8461.976821088976
2026-03-25 16:05:00,2026-03-25 16:15:00,BULL,1217.12,1212.9364269578207,-16.73429216871682,SL,8445.242528920258
2026-03-25 16:45:00,2026-03-25 16:50:00,BULL,1216.81,1224.9338261124246,32.49530444969878,TP,8477.737833369956
2026-03-25 16:55:00,2026-03-25 17:00:00,BEAR,1227.61,1218.821915239797,35.15233904081197,TP,8512.890172410767
2026-03-25 17:05:00,2026-03-25 17:20:00,BEAR,1218.5,1209.6318044669679,35.472782132128486,TP,8548.362954542896
2026-03-25 17:45:00,2026-03-25 18:10:00,BULL,1197.72,1206.1917543771049,33.887017508419376,TP,8582.249972051315
2026-03-25 18:15:00,2026-03-25 18:35:00,BULL,1206.81,1215.1292539849997,33.27701593999882,TP,8615.526987991314
2026-03-25 18:40:00,2026-03-25 19:00:00,BEAR,1217.48,1208.9051796984654,34.2992812061384,TP,8649.826269197452
2026-03-25 19:10:00,2026-03-25 19:20:00,BEAR,1209.65,1201.6637722219764,31.944911112094815,TP,8681.771180309548
2026-03-25 19:30:00,2026-03-25 19:55:00,BEAR,1198.05,1202.5407007715553,-17.962803086221356,SL,8663.808377223326
2026-03-25 20:00:00,2026-03-25 20:05:00,BEAR,1203.35,1194.7541591200961,34.38336351961516,TP,8698.191740742941
2026-03-25 20:30:00,2026-03-25 20:50:00,BULL,1191.27,1199.572674551219,33.21069820487628,TP,8731.402438947818
2026-03-25 21:00:00,2026-03-25 21:20:00,BULL,1194.61,1190.2920327065096,-17.271869173961022,SL,8714.130569773857
2026-03-25 21:40:00,2026-03-25 22:05:00,BULL,1184.0,1179.433078372787,-18.26768650885242,SL,8695.862883265005
2026-03-25 22:20:00,2026-03-25 22:30:00,BULL,1172.88,1168.4182956488146,-17.84681740474207,SL,8678.016065860262
2026-03-25 22:35:00,2026-03-25 23:00:00,BULL,1168.55,1176.6374537139825,32.34981485593016,TP,8710.365880716192
2026-03-25 23:05:00,2026-03-25 23:25:00,BULL,1177.05,1172.556432718544,-17.97426912582341,SL,8692.391611590368
2026-03-25 23:50:00,2026-03-25 23:55:00,BULL,1167.33,1175.1989614747727,31.475845899090928,TP,8723.86745748946
2026-03-26 00:05:00,2026-03-26 00:25:00,BULL,1176.87,1172.7003474411554,-16.678610235378073,SL,8707.188847254081
2026-03-26 00:40:00,2026-03-26 00:45:00,BULL,1175.14,1171.2116405373192,-15.713437850723494,SL,8691.475409403358
2026-03-26 01:05:00,2026-03-26 01:15:00,BEAR,1180.09,1172.664705513407,29.7011779463719,TP,8721.17658734973
2026-03-26 01:20:00,2026-03-26 01:25:00,BULL,1171.03,1178.2069737562115,28.70789502484604,TP,8749.884482374575
2026-03-26 01:30:00,2026-03-26 01:35:00,BULL,1177.74,1185.6929518612233,31.81180744489302,TP,8781.696289819469
2026-03-26 01:55:00,2026-03-26 02:05:00,BULL,1185.14,1180.846941589021,-17.172233643916115,SL,8764.524056175553
2026-03-26 02:10:00,2026-03-26 02:30:00,BULL,1185.96,1181.711747693542,-16.993009225831884,SL,8747.53104694972
2026-03-26 03:00:00,2026-03-26 03:15:00,BULL,1176.29,1183.61750409723,29.310016388920303,TP,8776.841063338641
2026-03-26 03:20:00,2026-03-26 03:25:00,BULL,1188.58,1184.5384227109473,-16.166309156210446,SL,8760.67475418243
2026-03-26 03:30:00,2026-03-26 03:35:00,BEAR,1184.66,1176.3314851252392,33.31405949904365,TP,8793.988813681473
2026-03-26 03:40:00,2026-03-26 04:15:00,BULL,1173.96,1169.644474269767,-17.262102920932193,SL,8776.72671076054
2026-03-26 04:40:00,2026-03-26 05:05:00,BULL,1161.64,1170.0637723634609,33.69508945384314,TP,8810.421800214383
2026-03-26 05:15:00,2026-03-26 05:40:00,BULL,1171.94,1180.55871999721,34.47487998883935,TP,8844.896680203223
2026-03-26 05:45:00,2026-03-26 05:50:00,BULL,1179.4,1187.641278932329,32.965115729315585,TP,8877.861795932538
2026-03-26 06:00:00,2026-03-26 06:10:00,BEAR,1194.18,1185.7185197469655,33.845921012138206,TP,8911.707716944677
2026-03-26 06:15:00,2026-03-26 06:25:00,BEAR,1183.74,1175.7439183251033,31.984326699586745,TP,8943.692043644263
2026-03-26 06:45:00,2026-03-26 07:05:00,BULL,1170.34,1166.082246837289,-17.031012650843877,SL,8926.661030993419
2026-03-26 07:25:00,2026-03-26 07:30:00,BULL,1157.33,1165.1866164261373,31.426465704549628,TP,8958.087496697968
2026-03-26 07:35:00,2026-03-26 07:45:00,BULL,1167.33,1175.1761845715164,31.38473828606584,TP,8989.472234984034
2026-03-26 07:55:00,2026-03-26 08:30:00,BEAR,1177.05,1168.880940973889,32.67623610444389,TP,9022.148471088478
2026-03-26 08:35:00,2026-03-26 08:50:00,BULL,1168.9,1164.9411366934467,-15.835453226213758,SL,9006.313017862263
2026-03-26 08:55:00,2026-03-26 09:00:00,BULL,1166.02,1162.1008200385652,-15.676719845739171,SL,8990.636298016525
2026-03-26 09:05:00,2026-03-26 09:30:00,BULL,1158.38,1154.4977096250896,-15.529161499642214,SL,8975.107136516883
2026-03-26 09:35:00,2026-03-26 09:40:00,BULL,1159.4,1166.8937225157256,29.974890062901977,TP,9005.082026579785
2026-03-26 09:45:00,2026-03-26 10:00:00,BULL,1167.55,1163.4457039764277,-16.41718409428904,SL,8988.664842485496
2026-03-26 10:05:00,2026-03-26 10:30:00,BEAR,1156.65,1160.8169833852887,-16.667933541154525,SL,8971.99690894434
2026-03-26 10:35:00,2026-03-26 10:45:00,BEAR,1159.1,1163.1937585565645,-16.37503422625832,SL,8955.621874718083
2026-03-26 10:55:00,2026-03-26 11:05:00,BULL,1162.25,1170.1890675721108,31.756270288443375,TP,8987.378145006525
2026-03-26 11:20:00,2026-03-26 11:25:00,BEAR,1167.55,1171.6310946890203,-16.324378756081387,SL,8971.053766250443
2026-03-26 11:30:00,2026-03-26 11:40:00,BEAR,1172.09,1176.147908175737,-16.231632702948446,SL,8954.822133547495
